0,0.019403552172269814
1,0.04363436402193366
2,0.023796784363414866
3,0.44434014617061857
4,0.5781604770254977
5,0.14428782369793933
6,0.3065106161937141
7,0.5357430641618326
8,1.607578227624299
9,1.3381858724648437
10,1.0751129495704532
11,0.2534184274280257
12,0.017294784761232116
13,0.2236916850424395
14,0.13535412168474584
15,0.47345803988952656
16,1.7432454271034583
17,0.9857011200412842
18,1.3313042603311962
19,0.5820851373223234
20,0.1755627385893793
21,0.27926321879343136
22,1.0854646013349416
23,0.3751847054674726
24,0.9563967900053996
25,0.25277775654284695
26,1.6096562940323125
27,0.19054413770061443
28,0.03522660148198276
29,0.5929597086395145
30,0.5120678915541529
31,0.5544389415779096
32,0.7541257953773421
33,0.37583178572199083
34,0.18050731560561775
35,0.3994048886810754
36,0.24475668965171726
37,0.526617645529438
38,0.8293278053492126
39,0.33876288241932145
40,0.07566557888073096
41,0.6975611021477338
42,0.6554304319326176
43,0.11170052440295754
44,0.07776792429731673
45,0.2634844858885973
46,0.13705300355063996
47,0.0885975527895177
48,0.18153514559436404
49,0.7210581678994609
50,0.23931149924101183
51,0.19628317419487656
52,0.7356166600704954
53,1.2572535135914473
54,0.8511204116805485
55,0.35167426569027016
56,0.6777603991926417
57,0.19097451476252195
58,0.19187426288754938
59,0.415960471040985
60,0.3212549722672838
61,0.9584676567957986
62,0.22834311726008255
63,0.5450669681081896
64,0.21944070385591868
65,0.23260917332574094
66,0.10524410932636716
67,0.3208371160861746
68,0.12778502871428826
69,0.7038418323101338
70,0.37123268687391947
71,1.602004308389173
72,0.11028584428315469
73,0.8397312394540392
74,0.26878894287994076
75,0.34902178313479093
76,0.08145493786064499
77,0.3324547183709694
78,0.2483600961480161
79,0.28678531526612316
80,0.02810750477871512
81,0.62870613199616
82,0.44796617979749775
83,1.7740164973784172
84,0.6295454369184296
85,0.30453266246668936
86,0.3535725941435762
87,0.6056156462165104
88,0.07515898726050937
89,0.40238016983617103
90,1.048101451313412
91,0.8484531868690942
92,0.32970653321478977
93,0.29457686666614236
94,1.2174722001430662
95,0.5273308377853969
96,0.08076010263595479
97,0.23105673676409721
98,0.10272048743758698
99,0.5166421561936865
