0,0.6805411959088219
1,0.43680968592990266
2,0.6040893177932619
3,0.5187015934358311
4,0.4797112163305668
5,0.4718844405181337
6,0.4320551571531843
7,0.5888832872576291
8,0.4210438645782193
9,0.3612116544585402
10,0.4862298005606284
11,0.4169654431242716
12,0.5803766968561666
13,0.5461057694878164
14,0.5386872772365578
15,0.5094412047758288
16,0.5748154554468335
17,0.6451238406574005
18,0.27892205666912817
19,0.5634897452156971
20,0.5494968266284074
21,0.5548189332216701
22,0.5457453904111028
23,0.36894447649928475
24,0.5458166688251632
25,0.44523248791755843
26,0.6066569623076216
27,0.4483148442929339
28,0.4356981667979484
29,0.5273285378972223
30,0.6431166550636249
31,0.5570227113090253
32,0.3873367016212205
33,0.671887866537926
34,0.36808711224014967
35,0.6502854996025738
36,0.5478457036333028
37,0.6516532434699072
38,0.43357353523190384
39,0.437772471073557
40,0.5143569779534152
41,0.27401616590479827
42,0.5777138169501088
43,0.5074246975632373
44,0.6200991423892388
45,0.3854643228014944
46,0.3919909248433439
47,0.4172095741528356
48,0.5379666801318279
49,0.29756921831806576
